customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
SC-107702,642,1,55.0,1,1,1,111,Lost
SC-107703,185,5,1953.0,2,3,3,233,At Risk
SC-108001,360,1,62.0,1,1,1,111,Lost
SC-108002,841,1,27.0,1,1,1,111,Lost
SC-108451,552,1,613.0,1,1,2,112,Lost
SC-108452,54,3,754.0,4,2,2,422,Others
SC-200201,91,12,4109.0,3,5,4,354,Potential Loyalist
SC-200202,9,7,1645.0,5,4,3,543,Loyal Customers
SC-200203,56,10,1462.0,4,5,3,453,Loyal Customers
SC-200204,782,5,3364.0,1,3,4,134,Can't Lose Them
SC-200501,100,9,5484.0,3,5,5,355,Potential Loyalist
SC-200502,112,5,1982.0,3,3,3,333,Potential Loyalist
SC-200503,509,7,4725.0,1,4,5,145,Can't Lose Them
SC-200504,41,9,4626.0,4,5,5,455,Champions
SC-200951,213,6,3523.0,2,4,4,244,Can't Lose Them
SC-200952,98,9,7301.0,3,5,5,355,Potential Loyalist
SC-200953,76,4,635.0,4,3,2,432,Potential Loyalist
SC-200954,350,9,14145.0,1,5,5,155,Can't Lose Them
SC-202301,30,10,8083.0,5,5,5,555,Champions
SC-202302,17,8,5550.0,5,5,5,555,Champions
SC-202303,652,3,2329.0,1,2,3,123,At Risk
SC-202304,150,4,4374.0,3,3,5,335,Potential Loyalist
SC-202601,64,9,2826.0,4,5,4,454,Champions
SC-202602,745,3,1608.0,1,2,3,123,At Risk
SC-202603,1,6,1205.0,5,4,2,542,Loyal Customers
SC-202604,188,8,3732.0,2,5,4,254,Can't Lose Them
SC-203051,87,6,9218.0,3,4,5,345,Potential Loyalist
SC-203052,64,9,3511.0,4,5,4,454,Champions
SC-203053,498,4,991.0,1,3,2,132,At Risk
SC-203054,30,7,3980.0,5,4,4,544,Champions
SC-203801,64,12,6626.0,4,5,5,455,Champions
SC-203802,87,9,1512.0,3,5,3,353,Potential Loyalist
SC-203803,210,7,1990.0,2,4,3,243,Can't Lose Them
SC-203804,31,9,5994.0,5,5,5,555,Champions
SC-204401,204,7,332.0,2,4,1,241,Can't Lose Them
SC-204402,126,3,631.0,3,2,2,322,Others
SC-204403,10,8,4842.0,5,5,5,555,Champions
SC-204404,37,7,1875.0,4,4,3,443,Loyal Customers
SC-205751,119,9,2009.0,3,5,3,353,Potential Loyalist
SC-205752,79,9,3210.0,3,5,4,354,Potential Loyalist
SC-205753,28,10,3563.0,5,5,4,554,Champions
SC-205754,93,5,902.0,3,3,2,332,Potential Loyalist
SC-206801,80,9,8915.0,3,5,5,355,Potential Loyalist
SC-206802,22,9,1673.0,5,5,3,553,Loyal Customers
SC-206803,36,7,1634.0,4,4,3,443,Loyal Customers
SC-206804,127,6,1255.0,3,4,2,342,Potential Loyalist
SC-206951,90,12,10871.0,3,5,5,355,Potential Loyalist
SC-206952,503,6,3888.0,1,4,4,144,Can't Lose Them
SC-206953,10,7,4596.0,5,4,5,545,Champions
SC-206954,90,10,2578.0,3,5,4,354,Potential Loyalist
SC-207251,100,2,61.0,3,1,1,311,Others
SC-207252,13,10,5473.0,5,5,5,555,Champions
SC-207253,8,7,3215.0,5,4,4,544,Champions
SC-207254,188,11,5226.0,2,5,5,255,Can't Lose Them
SC-207701,197,10,5029.0,2,5,5,255,Can't Lose Them
SC-207702,104,6,1797.0,3,4,3,343,Potential Loyalist
SC-207703,41,9,3174.0,4,5,4,454,Champions
SC-207704,42,7,4494.0,4,4,5,445,Champions
SC-208001,204,6,6147.0,2,4,5,245,Can't Lose Them
SC-208002,31,10,4487.0,5,5,5,555,Champions
SC-208003,203,4,408.0,2,3,1,231,At Risk
SC-208004,31,4,278.0,5,3,1,531,Potential Loyalist
SC-208451,45,5,2987.0,4,3,4,434,Potential Loyalist
SC-208452,37,5,3289.0,4,3,4,434,Potential Loyalist
SC-208453,9,12,3341.0,5,5,4,554,Champions
SC-208454,132,2,281.0,3,1,1,311,Others
SD-104851,41,5,1115.0,4,3,2,432,Potential Loyalist
SD-104852,407,3,43.0,1,2,1,121,Lost
SD-204851,19,9,3462.0,5,5,4,554,Champions
SD-204852,16,10,3888.0,5,5,4,554,Champions
SD-204853,128,4,3330.0,3,3,4,334,Potential Loyalist
SD-204854,201,9,6121.0,2,5,5,255,Can't Lose Them
SE-101101,926,1,271.0,1,1,1,111,Lost
SE-101102,79,2,342.0,3,1,1,311,Others
SE-201101,344,7,2606.0,2,4,4,244,Can't Lose Them
SE-201102,35,11,9380.0,4,5,5,455,Champions
SE-201103,156,7,5335.0,2,4,5,245,Can't Lose Them
SE-201104,10,11,12209.0,5,5,5,555,Champions
SF-100651,230,4,585.0,2,3,2,232,At Risk
SF-100652,406,4,3276.0,1,3,4,134,Can't Lose Them
SF-102001,142,5,1049.0,3,3,2,332,Potential Loyalist
SF-102002,659,3,1587.0,1,2,3,123,At Risk
SF-109651,579,3,868.0,1,2,2,122,Lost
SF-109652,181,3,1608.0,2,2,3,223,At Risk
SF-200651,59,5,1574.0,4,3,3,433,Potential Loyalist
SF-200652,664,6,4024.0,1,4,4,144,Can't Lose Them
SF-200653,63,3,1036.0,4,2,2,422,Others
SF-200654,60,7,764.0,4,4,2,442,Loyal Customers
SF-202001,430,8,4096.0,1,5,4,154,Can't Lose Them
SF-202002,6,6,3100.0,5,4,4,544,Champions
SF-202003,115,5,2380.0,3,3,3,333,Potential Loyalist
SF-202004,60,9,3424.0,4,5,4,454,Champions
SF-209651,79,3,988.0,3,2,2,322,Others
SF-209652,90,3,888.0,3,2,2,322,Others
SF-209653,257,2,1567.0,2,1,3,213,At Risk
SF-209654,49,9,3338.0,4,5,4,454,Champions
SG-100801,780,2,788.0,1,1,2,112,Lost
SG-100802,644,1,56.0,1,1,1,111,Lost
SG-100803,370,3,235.0,1,2,1,121,Lost
SG-104701,419,1,666.0,1,1,2,112,Lost
SG-104702,129,2,2420.0,3,1,3,313,Others
SG-106051,437,3,968.0,1,2,2,122,Lost
SG-106052,234,3,1849.0,2,2,3,223,At Risk
SG-108901,401,3,459.0,1,2,1,121,Lost
SG-108902,666,3,965.0,1,2,2,122,Lost
SG-200801,37,6,3290.0,4,4,4,444,Loyal Customers
SG-200802,69,3,1412.0,4,2,3,423,Others
SG-200803,4,5,2666.0,5,3,4,534,Potential Loyalist
SG-200804,9,3,3406.0,5,2,4,524,Others
SG-204701,321,6,2933.0,2,4,4,244,Can't Lose Them
SG-204702,92,6,1665.0,3,4,3,343,Potential Loyalist
SG-204703,91,8,4249.0,3,5,4,354,Potential Loyalist
SG-204704,184,8,1885.0,2,5,3,253,Can't Lose Them
SG-206051,84,10,2654.0,3,5,4,354,Potential Loyalist
SG-206052,171,7,1134.0,2,4,2,242,Can't Lose Them
SG-206053,76,9,3217.0,4,5,4,454,Champions
SG-206054,109,6,3126.0,3,4,4,344,Potential Loyalist
SG-208901,153,8,4544.0,2,5,5,255,Can't Lose Them
SG-208902,48,5,3806.0,4,3,4,434,Potential Loyalist
SG-208903,17,6,2863.0,5,4,4,544,Champions
SG-208904,227,3,49.0,2,2,1,221,At Risk
SH-103951,64,2,52.0,4,1,1,411,Others
SH-103952,192,1,67.0,2,1,1,211,At Risk
SH-103953,803,1,10.0,1,1,1,111,Lost
SH-106351,159,4,658.0,2,3,2,232,At Risk
SH-199751,26,7,3622.0,5,4,4,544,Champions
SH-199752,104,4,1390.0,3,3,3,333,Potential Loyalist
SH-199753,145,5,2474.0,3,3,3,333,Potential Loyalist
SH-199754,30,13,3408.0,5,5,4,554,Champions
SH-203951,136,10,4092.0,3,5,4,354,Potential Loyalist
SH-203952,131,8,3278.0,3,5,4,354,Potential Loyalist
SH-203953,40,5,3300.0,4,3,4,434,Potential Loyalist
SH-203954,24,10,2180.0,5,5,3,553,Loyal Customers
SH-206351,133,6,3327.0,3,4,4,344,Potential Loyalist
SH-206352,31,8,6349.0,5,5,5,555,Champions
SH-206353,33,9,1775.0,5,5,3,553,Loyal Customers
SH-206354,766,2,2096.0,1,1,3,113,At Risk
SH-99751,65,2,520.0,4,1,1,411,Others
SH-99752,107,6,7537.0,3,4,5,345,Potential Loyalist
SJ-101251,393,2,1050.0,1,1,2,112,Lost
SJ-101252,512,1,23.0,1,1,1,111,Lost
SJ-101253,295,6,1887.0,2,4,3,243,Can't Lose Them
SJ-102151,338,2,61.0,2,1,1,211,At Risk
SJ-102152,937,1,22.0,1,1,1,111,Lost
SJ-102153,57,6,1276.0,4,4,2,442,Loyal Customers
SJ-105001,275,3,454.0,2,2,1,221,At Risk
SJ-201251,140,4,425.0,3,3,1,331,Potential Loyalist
SJ-201252,33,9,3292.0,5,5,4,554,Champions
SJ-201253,210,5,2515.0,2,3,3,233,At Risk
SJ-201254,96,12,3630.0,3,5,4,354,Potential Loyalist
SJ-202151,188,9,3535.0,2,5,4,254,Can't Lose Them
SJ-202152,29,8,4555.0,5,5,5,555,Champions
SJ-202153,83,9,5280.0,3,5,5,355,Potential Loyalist
SJ-202154,30,6,1341.0,5,4,2,542,Loyal Customers
SJ-205001,176,8,3030.0,2,5,4,254,Can't Lose Them
SJ-205002,579,7,5012.0,1,4,5,145,Can't Lose Them
SJ-205003,408,6,3308.0,1,4,4,144,Can't Lose Them
SJ-205004,254,5,1319.0,2,3,2,232,At Risk
SK-199901,139,4,1776.0,3,3,3,333,Potential Loyalist
SK-199902,38,4,2838.0,4,3,4,434,Potential Loyalist
SK-199903,118,8,5435.0,3,5,5,355,Potential Loyalist
SK-199904,9,3,884.0,5,2,2,522,Others
SK-99901,353,3,1032.0,1,2,2,122,Lost
SK-99902,31,4,1327.0,5,3,2,532,Potential Loyalist
SL-101551,167,7,1516.0,2,4,3,243,Can't Lose Them
SL-101552,756,1,28.0,1,1,1,111,Lost
SL-101553,167,6,906.0,2,4,2,242,Can't Lose Them
SL-201551,113,5,3808.0,3,3,4,334,Potential Loyalist
SL-201552,30,9,3701.0,5,5,4,554,Champions
SL-201553,68,11,3815.0,4,5,4,454,Champions
SL-201554,71,7,3053.0,4,4,4,444,Loyal Customers
SM-100051,105,3,4068.0,3,2,4,324,Others
SM-100052,118,5,2194.0,3,3,3,333,Potential Loyalist
SM-103201,77,4,3993.0,4,3,4,434,Potential Loyalist
SM-103202,157,3,53.0,2,2,1,221,At Risk
SM-109051,133,4,1576.0,3,3,3,333,Potential Loyalist
SM-109052,983,1,136.0,1,1,1,111,Lost
SM-109501,126,2,114.0,3,1,1,311,Others
SM-109502,105,7,1223.0,3,4,2,342,Potential Loyalist
SM-200051,148,6,949.0,3,4,2,342,Potential Loyalist
SM-200052,232,7,2741.0,2,4,4,244,Can't Lose Them
SM-200053,240,5,2868.0,2,3,4,234,Can't Lose Them
SM-200054,422,4,243.0,1,3,1,131,At Risk
SM-203201,22,4,1002.0,5,3,2,532,Potential Loyalist
SM-203202,55,7,3279.0,4,4,4,444,Loyal Customers
SM-203203,534,5,1801.0,1,3,3,133,At Risk
SM-203204,80,5,25042.0,3,3,5,335,Potential Loyalist
SM-209051,38,7,3483.0,4,4,4,444,Loyal Customers
SM-209052,252,7,2184.0,2,4,3,243,Can't Lose Them
SM-209053,374,2,211.0,1,1,1,111,Lost
SM-209054,607,1,1044.0,1,1,2,112,Lost
SM-209501,34,4,1585.0,4,3,3,433,Potential Loyalist
SM-209502,122,6,1437.0,3,4,3,343,Potential Loyalist
SM-209503,79,7,2966.0,3,4,4,344,Potential Loyalist
SM-209504,26,12,5563.0,5,5,5,555,Champions
SN-105601,381,2,729.0,1,1,2,112,Lost
SN-105602,1413,1,441.0,1,1,1,111,Lost
SN-105603,14,3,312.0,5,2,1,521,Others
SN-107101,253,2,192.0,2,1,1,211,At Risk
SN-107102,377,2,510.0,1,1,1,111,Lost
SN-205601,84,6,6795.0,3,4,5,345,Potential Loyalist
SN-205602,72,6,2103.0,4,4,3,443,Loyal Customers
SN-205603,76,7,1984.0,4,4,3,443,Loyal Customers
SN-205604,112,6,1861.0,3,4,3,343,Potential Loyalist
SN-207101,805,4,3474.0,1,3,4,134,Can't Lose Them
SN-207102,127,6,4389.0,3,4,5,345,Potential Loyalist
SN-207103,45,7,1711.0,4,4,3,443,Loyal Customers
SN-207104,80,7,3128.0,3,4,4,344,Potential Loyalist
SO-103351,1217,1,130.0,1,1,1,111,Lost
SO-103352,401,3,701.0,1,2,2,122,Lost
SO-203351,191,7,6035.0,2,4,5,245,Can't Lose Them
SO-203352,416,6,4031.0,1,4,4,144,Can't Lose Them
SO-203353,65,8,2866.0,4,5,4,454,Champions
SO-203354,30,6,2603.0,5,4,4,544,Champions
SP-105451,19,4,419.0,5,3,1,531,Potential Loyalist
SP-106201,140,2,77.0,3,1,1,311,Others
SP-106202,304,3,223.0,2,2,1,221,At Risk
SP-106501,398,3,431.0,1,2,1,121,Lost
SP-106502,170,3,342.0,2,2,1,221,At Risk
SP-108601,399,2,503.0,1,1,1,111,Lost
SP-109201,212,2,165.0,2,1,1,211,At Risk
SP-109202,108,2,731.0,3,1,2,312,Others
SP-205451,57,6,3130.0,4,4,4,444,Loyal Customers
SP-205452,28,3,1034.0,5,2,2,522,Others
SP-205453,17,5,1332.0,5,3,2,532,Potential Loyalist
SP-205454,328,6,1306.0,2,4,2,242,Can't Lose Them
SP-206201,6,8,9224.0,5,5,5,555,Champions
SP-206202,58,7,3492.0,4,4,4,444,Loyal Customers
SP-206203,42,7,959.0,4,4,2,442,Loyal Customers
SP-206204,48,9,5443.0,4,5,5,455,Champions
SP-206501,28,6,4536.0,5,4,5,545,Champions
SP-206502,21,3,1468.0,5,2,3,523,Others
SP-206503,57,6,2501.0,4,4,3,443,Loyal Customers
SP-206504,387,9,1873.0,1,5,3,153,Can't Lose Them
SP-208601,55,2,246.0,4,1,1,411,Others
SP-208602,97,6,4911.0,3,4,5,345,Potential Loyalist
SP-208603,206,8,3553.0,2,5,4,254,Can't Lose Them
SP-208604,80,10,4283.0,3,5,5,355,Potential Loyalist
SP-209201,393,4,5702.0,1,3,5,135,Can't Lose Them
SP-209202,307,12,16566.0,2,5,5,255,Can't Lose Them
SP-209203,7,6,1866.0,5,4,3,543,Loyal Customers
SP-209204,71,6,3990.0,4,4,4,444,Loyal Customers
SR-104251,314,3,122.0,2,2,1,221,At Risk
SR-104252,45,1,107.0,4,1,1,411,Others
SR-104253,48,1,52.0,4,1,1,411,Others
SR-107401,97,2,158.0,3,1,1,311,Others
SR-107402,22,2,1996.0,5,1,3,513,Others
SR-204251,126,5,2027.0,3,3,3,333,Potential Loyalist
SR-204252,106,6,6126.0,3,4,5,345,Potential Loyalist
SR-204253,35,3,1337.0,4,2,2,422,Others
SR-204254,9,5,3234.0,5,3,4,534,Potential Loyalist
SR-207401,94,9,4573.0,3,5,5,355,Potential Loyalist
SR-207402,24,8,5845.0,5,5,5,555,Champions
SR-207403,124,8,2373.0,3,5,3,353,Potential Loyalist
SR-207404,197,8,4345.0,2,5,5,255,Can't Lose Them
SS-101401,30,3,169.0,5,2,1,521,Others
SS-101402,181,1,7.0,2,1,1,211,At Risk
SS-101403,342,3,3316.0,2,2,4,224,Can't Lose Them
SS-104101,400,2,222.0,1,1,1,111,Lost
SS-104102,375,1,1799.0,1,1,3,113,At Risk
SS-104103,27,7,329.0,5,4,1,541,Loyal Customers
SS-105151,778,1,373.0,1,1,1,111,Lost
SS-105152,675,2,51.0,1,1,1,111,Lost
SS-105901,29,2,884.0,5,1,2,512,Others
SS-105902,1238,1,56.0,1,1,1,111,Lost
SS-108751,251,2,489.0,2,1,1,211,At Risk
SS-108752,864,2,67.0,1,1,1,111,Lost
SS-201401,72,11,6973.0,4,5,5,455,Champions
SS-201402,132,5,5653.0,3,3,5,335,Potential Loyalist
SS-201403,87,8,6190.0,3,5,5,355,Potential Loyalist
SS-201404,16,8,1324.0,5,5,2,552,Loyal Customers
SS-204101,397,6,2462.0,1,4,3,143,Can't Lose Them
SS-204102,371,5,7809.0,1,3,5,135,Can't Lose Them
SS-204103,34,10,2430.0,4,5,3,453,Loyal Customers
SS-204104,111,6,3056.0,3,4,4,344,Potential Loyalist
SS-205151,106,5,2070.0,3,3,3,333,Potential Loyalist
SS-205152,1,6,2889.0,5,4,4,544,Champions
SS-205153,106,5,1907.0,3,3,3,333,Potential Loyalist
SS-205154,492,3,523.0,1,2,1,121,Lost
SS-205901,6,10,4218.0,5,5,4,554,Champions
SS-205902,150,5,4726.0,3,3,5,335,Potential Loyalist
SS-205903,393,5,2816.0,1,3,4,134,Can't Lose Them
SS-205904,433,6,418.0,1,4,1,141,Can't Lose Them
SS-208751,93,6,1769.0,3,4,3,343,Potential Loyalist
SS-208752,15,5,481.0,5,3,1,531,Potential Loyalist
SS-208753,166,5,1559.0,2,3,3,233,At Risk
SS-208754,121,5,966.0,3,3,2,332,Potential Loyalist
ST-105301,96,4,777.0,3,3,2,332,Potential Loyalist
ST-105302,127,2,166.0,3,1,1,311,Others
ST-205301,34,5,4887.0,4,3,5,435,Potential Loyalist
ST-205302,7,10,1308.0,5,5,2,552,Loyal Customers
ST-205303,134,10,7436.0,3,5,5,355,Potential Loyalist
ST-205304,126,7,432.0,3,4,1,341,Potential Loyalist
SU-106651,49,3,1766.0,4,2,3,423,Others
SU-106652,174,3,1568.0,2,2,3,223,At Risk
SU-206651,5,5,2131.0,5,3,3,533,Potential Loyalist
SU-206652,72,5,1111.0,4,3,2,432,Potential Loyalist
SU-206653,35,6,1607.0,4,4,3,443,Loyal Customers
SU-206654,21,7,2596.0,5,4,4,544,Champions
SV-103651,864,1,761.0,1,1,2,112,Lost
SV-103652,184,4,496.0,2,3,1,231,At Risk
SV-107851,22,3,2833.0,5,2,4,524,Others
SV-107852,30,4,137.0,5,3,1,531,Potential Loyalist
SV-108151,118,2,858.0,3,1,2,312,Others
SV-108152,9,1,4009.0,5,1,4,514,Others
SV-108153,253,6,2863.0,2,4,4,244,Can't Lose Them
SV-109351,828,2,172.0,1,1,1,111,Lost
SV-109352,12,1,315.0,5,1,1,511,Others
SV-203651,88,11,6624.0,3,5,5,355,Potential Loyalist
SV-203652,182,3,2750.0,2,2,4,224,Can't Lose Them
SV-203653,191,7,1537.0,2,4,3,243,Can't Lose Them
SV-203654,102,10,11472.0,3,5,5,355,Potential Loyalist
SV-207851,92,7,4873.0,3,4,5,345,Potential Loyalist
SV-207852,86,6,3875.0,3,4,4,344,Potential Loyalist
SV-207853,23,5,1408.0,5,3,3,533,Potential Loyalist
SV-207854,321,9,4106.0,2,5,4,254,Can't Lose Them
SV-208151,69,7,8359.0,4,4,5,445,Champions
SV-208152,42,4,2319.0,4,3,3,433,Potential Loyalist
SV-208153,35,9,2629.0,4,5,4,454,Champions
SV-208154,77,4,1271.0,4,3,2,432,Potential Loyalist
SV-209351,17,10,8174.0,5,5,5,555,Champions
SV-209352,1,5,2719.0,5,3,4,534,Potential Loyalist
SV-209353,227,5,2406.0,2,3,3,233,At Risk
SV-209354,3,8,1903.0,5,5,3,553,Loyal Customers
SW-102451,23,2,1420.0,5,1,3,513,Others
SW-102452,239,2,482.0,2,1,1,211,At Risk
SW-102751,50,1,165.0,4,1,1,411,Others
SW-102752,85,1,1025.0,3,1,2,312,Others
SW-102753,59,3,290.0,4,2,1,421,Others
SW-103501,101,4,743.0,3,3,2,332,Potential Loyalist
SW-103502,107,5,501.0,3,3,1,331,Potential Loyalist
SW-104551,517,5,1379.0,1,3,3,133,At Risk
SW-104552,8,4,827.0,5,3,2,532,Potential Loyalist
SW-107551,44,3,610.0,4,2,2,422,Others
SW-107552,71,1,779.0,4,1,2,412,Others
SW-107553,55,3,958.0,4,2,2,422,Others
SW-202451,119,6,6028.0,3,4,5,345,Potential Loyalist
SW-202452,13,7,5017.0,5,4,5,545,Champions
SW-202453,34,6,1447.0,4,4,3,443,Loyal Customers
SW-202454,82,7,1085.0,3,4,2,342,Potential Loyalist
SW-202751,154,11,5470.0,2,5,5,255,Can't Lose Them
SW-202752,93,5,3081.0,3,3,4,334,Potential Loyalist
SW-202753,22,11,5047.0,5,5,5,555,Champions
SW-202754,31,6,1966.0,5,4,3,543,Loyal Customers
SW-203501,69,6,3791.0,4,4,4,444,Loyal Customers
SW-203502,13,8,1472.0,5,5,3,553,Loyal Customers
SW-203503,240,4,642.0,2,3,2,232,At Risk
SW-203504,163,3,1019.0,2,2,2,222,At Risk
SW-204551,66,5,1665.0,4,3,3,433,Potential Loyalist
SW-204552,8,7,1253.0,5,4,2,542,Loyal Customers
SW-204553,185,2,195.0,2,1,1,211,At Risk
SW-204554,163,7,2922.0,2,4,4,244,Can't Lose Them
SW-207551,75,8,10187.0,4,5,5,455,Champions
SW-207552,16,9,5693.0,5,5,5,555,Champions
SW-207553,146,12,6683.0,3,5,5,355,Potential Loyalist
SW-207554,535,2,759.0,1,1,2,112,Lost
SZ-100351,957,1,409.0,1,1,1,111,Lost
SZ-100352,1191,3,756.0,1,2,2,122,Lost
SZ-200351,14,11,7512.0,5,5,5,555,Champions
SZ-200352,126,1,57.0,3,1,1,311,Others
SZ-200353,101,14,3999.0,3,5,4,354,Potential Loyalist
SZ-200354,36,11,3628.0,4,5,4,454,Champions
TA-113851,9,3,2226.0,5,2,3,523,Others
TA-113852,853,2,2594.0,1,1,4,114,Can't Lose Them
TA-213851,19,6,9717.0,5,4,5,545,Champions
TA-213852,27,9,6160.0,5,5,5,555,Champions
TA-213853,98,6,5196.0,3,4,5,345,Potential Loyalist
TA-213854,70,4,14596.0,4,3,5,435,Potential Loyalist
TB-110551,857,1,193.0,1,1,1,111,Lost
TB-110552,325,2,2163.0,2,1,3,213,At Risk
TB-111751,217,1,528.0,2,1,1,211,At Risk
TB-111752,377,3,323.0,1,2,1,121,Lost
TB-111901,392,2,424.0,1,1,1,111,Lost
TB-111902,115,2,691.0,3,1,2,312,Others
TB-112501,2,5,1957.0,5,3,3,533,Potential Loyalist
TB-112502,9,10,5314.0,5,5,5,555,Champions
TB-112801,870,2,710.0,1,1,2,112,Lost
TB-112802,289,2,448.0,2,1,1,211,At Risk
TB-112803,157,5,415.0,2,3,1,231,At Risk
TB-113551,15,5,311.0,5,3,1,531,Potential Loyalist
TB-113552,453,3,128.0,1,2,1,121,Lost
TB-114001,912,2,1761.0,1,1,3,113,At Risk
TB-114002,112,7,1343.0,3,4,2,342,Potential Loyalist
TB-115201,81,4,2540.0,3,3,4,334,Potential Loyalist
TB-115202,19,7,1451.0,5,4,3,543,Loyal Customers
TB-115951,297,1,38.0,2,1,1,211,At Risk
TB-115952,163,3,712.0,2,2,2,222,At Risk
TB-116251,954,2,956.0,1,1,2,112,Lost
TB-116252,399,3,854.0,1,2,2,122,Lost
TB-210551,78,8,5246.0,3,5,5,355,Potential Loyalist
TB-210552,36,6,5061.0,4,4,5,445,Champions
TB-210553,320,10,1897.0,2,5,3,253,Can't Lose Them
TB-210554,120,5,1470.0,3,3,3,333,Potential Loyalist
TB-211751,46,7,2603.0,4,4,4,444,Loyal Customers
TB-211752,86,6,4662.0,3,4,5,345,Potential Loyalist
TB-211753,40,10,5722.0,4,5,5,455,Champions
TB-211754,59,4,3589.0,4,3,4,434,Potential Loyalist
TB-211901,143,5,8577.0,3,3,5,335,Potential Loyalist
TB-211902,542,4,591.0,1,3,2,132,At Risk
TB-211903,99,4,706.0,3,3,2,332,Potential Loyalist
TB-211904,50,4,816.0,4,3,2,432,Potential Loyalist
TB-212501,3,4,730.0,5,3,2,532,Potential Loyalist
TB-212502,8,9,4188.0,5,5,4,554,Champions
TB-212503,81,8,5311.0,3,5,5,355,Potential Loyalist
TB-212504,350,7,1603.0,1,4,3,143,Can't Lose Them
TB-212801,218,4,795.0,2,3,2,232,At Risk
TB-212802,356,4,1166.0,1,3,2,132,At Risk
TB-212803,58,12,5967.0,4,5,5,455,Champions
TB-212804,584,6,2198.0,1,4,3,143,Can't Lose Them
TB-213551,241,3,2568.0,2,2,4,224,Can't Lose Them
TB-213552,215,2,792.0,2,1,2,212,At Risk
TB-213553,55,10,5014.0,4,5,5,455,Champions
TB-213554,147,5,834.0,3,3,2,332,Potential Loyalist
TB-214001,26,7,9033.0,5,4,5,545,Champions
TB-214002,582,3,1587.0,1,2,3,123,At Risk
TB-214003,210,9,1622.0,2,5,3,253,Can't Lose Them
TB-214004,203,7,9134.0,2,4,5,245,Can't Lose Them
TB-215201,84,12,6371.0,3,5,5,355,Potential Loyalist
TB-215202,113,8,2119.0,3,5,3,353,Potential Loyalist
TB-215203,31,5,3486.0,5,3,4,534,Potential Loyalist
TB-215204,108,9,4737.0,3,5,5,355,Potential Loyalist
TB-215951,50,9,2963.0,4,5,4,454,Champions
TB-215952,433,5,1526.0,1,3,3,133,At Risk
TB-215953,29,7,2561.0,5,4,4,544,Champions
TB-215954,286,5,1387.0,2,3,3,233,At Risk
TB-216251,42,10,4197.0,4,5,4,454,Champions
TB-216252,243,6,3478.0,2,4,4,244,Can't Lose Them
TB-216253,73,6,2795.0,4,4,4,444,Loyal Customers
TB-216254,31,9,2798.0,5,5,4,554,Champions
TC-109801,337,2,587.0,2,1,2,212,At Risk
TC-109802,48,6,2650.0,4,4,4,444,Loyal Customers
TC-111451,149,3,417.0,3,2,1,321,Others
TC-111452,13,7,3384.0,5,4,4,544,Champions
TC-112951,13,3,156.0,5,2,1,521,Others
TC-112952,499,1,569.0,1,1,2,112,Lost
TC-112953,367,1,6.0,1,1,1,111,Lost
TC-114751,205,2,448.0,2,1,1,211,At Risk
TC-114752,728,1,822.0,1,1,2,112,Lost
TC-114753,409,6,639.0,1,4,2,142,Can't Lose Them
TC-115351,491,3,1810.0,1,2,3,123,At Risk
TC-115352,371,1,405.0,1,1,1,111,Lost
TC-209801,28,7,3839.0,5,4,4,544,Champions
TC-209802,128,7,5835.0,3,4,5,345,Potential Loyalist
TC-209803,143,9,5492.0,3,5,5,355,Potential Loyalist
TC-209804,400,5,19050.0,1,3,5,135,Can't Lose Them
TC-211451,12,11,8279.0,5,5,5,555,Champions
TC-211452,51,4,907.0,4,3,2,432,Potential Loyalist
TC-211453,57,9,8194.0,4,5,5,455,Champions
TC-211454,107,1,1038.0,3,1,2,312,Others
TC-212951,147,6,4451.0,3,4,5,345,Potential Loyalist
TC-212952,63,10,8818.0,4,5,5,455,Champions
TC-212953,30,5,1860.0,5,3,3,533,Potential Loyalist
TC-212954,28,8,4266.0,5,5,4,554,Champions
TC-214751,64,9,4533.0,4,5,5,455,Champions
TC-214752,2,4,3117.0,5,3,4,534,Potential Loyalist
TC-214753,10,7,1776.0,5,4,3,543,Loyal Customers
TC-214754,154,9,1245.0,2,5,2,252,Can't Lose Them
TC-215351,49,7,3241.0,4,4,4,444,Loyal Customers
TC-215352,206,5,1763.0,2,3,3,233,At Risk
TC-215353,1,11,3138.0,5,5,4,554,Champions
TC-215354,5,7,742.0,5,4,2,542,Loyal Customers
TD-109951,461,1,150.0,1,1,1,111,Lost
TD-109952,181,1,41.0,2,1,1,211,At Risk
TD-109953,302,1,589.0,2,1,2,212,At Risk
TD-209951,21,6,1774.0,5,4,3,543,Loyal Customers
TD-209952,281,6,2730.0,2,4,4,244,Can't Lose Them
TD-209953,1,4,985.0,5,3,2,532,Potential Loyalist
TD-209954,38,9,1435.0,4,5,3,453,Loyal Customers
TG-113101,161,1,16.0,2,1,1,211,At Risk
TG-113102,1272,1,128.0,1,1,1,111,Lost
TG-113103,268,1,571.0,2,1,2,212,At Risk
TG-116401,224,3,469.0,2,2,1,221,At Risk
TG-116402,31,1,1561.0,5,1,3,513,Others
TG-116403,41,5,2876.0,4,3,4,434,Potential Loyalist
TG-213101,15,9,2762.0,5,5,4,554,Champions
TG-213102,212,11,4548.0,2,5,5,255,Can't Lose Them
TG-213103,42,7,1937.0,4,4,3,443,Loyal Customers
TG-213104,338,5,3059.0,2,3,4,234,Can't Lose Them
